(2, 'pta1')
panel = 1
(0, 'NLO($E_T/4$)')
(9, 285.0, 1.2325650613740742, 0.05526884332763449)
(10, 315.0, 1.2084247038547713, 0.05632332602200785)
(11, 345.0, 1.1969377294793342, 0.056038053325230486)
(12, 375.0, 1.2204827408917749, 0.06174432859548096)
(13, 405.0, 1.1811556036660176, 0.07250737736549395)
(14, 435.0, 1.1752097377275466, 0.10130028244734401)
(15, 465.0, 1.1667864491011268, 0.07989859674842414)
(16, 495.0, 1.1581891449944919, 0.07524397464601851)
(17, 525.0, 1.1661056947718889, 0.1051241999333894)
(18, 555.0, 1.153267463372446, 0.10451766654182026)
(19, 585.0, 1.1625745100557117, 0.1030161134886528)
(15, 'mbb')
panel = 1
(0, 'NLO($E_T/4$)')
(0, 25.0, 1.0, 0.04150728352021393)
(1, 75.0, 1.0, 0.05473373982912988)
(2, 125.0, 1.0, 0.0507545044559532)
(3, 175.0, 1.0, 0.045688048251308566)
(4, 225.0, 1.0, 0.044461308204273076)
(5, 275.0, 1.0, 0.045560800065464035)
(6, 325.0, 1.0, 0.04731650522150599)
(7, 375.0, 1.0, 0.05271701553599195)
(8, 425.0, 1.0, 0.05512220646117605)
(9, 475.0, 1.0, 0.05934218819287407)
(10, 525.0, 1.0, 0.06375376806526767)
(11, 575.0, 1.0, 0.06740707464129059)
(12, 625.0, 1.0, 0.0686476663116311)
(13, 675.0, 1.0, 0.07225891755020442)
(14, 725.0, 1.0, 0.07750332335233878)
(15, 775.0, 1.0, 0.08019506222190131)
(16, 825.0, 1.0, 0.07977249462772429)
(17, 875.0, 1.0, 0.07105734842011402)
(18, 925.0, 1.0, 0.08815225226482726)
(19, 975.0, 1.0, 0.08578235661001954)
(1, 'NLO($H_T/4$)')
(0, 25.0, 0.9932665597485144, 0.08793460241905982)
(1, 75.0, 1.0007462402931797, 0.060484782895726785)
(2, 125.0, 0.9955404380759172, 0.06907567850400931)
(3, 175.0, 0.9916948090991186, 0.08316402783359811)
(4, 225.0, 0.9907156923006574, 0.0927850609940799)
